fighter_id,name,nickname,height,reach,weight,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,fighter_link
1249,Tony Fryklund,The Freak,72.0,,185.0,Orthodox,1971-03-26,3.49,0.39,6.5,0.43,0.0,0.0,0.66,0.5,http://ufcstats.com/fighter-details/253de74457bd6374
1250,Adam Fugitt,,73.0,77.0,170.0,Southpaw,1989-01-12,4.72,0.45,4.48,0.51,2.04,0.29,0.5,0.0,http://ufcstats.com/fighter-details/a01a62132460a98d
1251,Jesse Fujarczyk,The Ronin,76.0,,225.0,Southpaw,1983-01-28,1.03,0.33,4.91,0.38,0.0,0.0,0.25,0.0,http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c
1252,Katsuhisa Fujii,Shamoji,72.0,,205.0,Orthodox,1972-08-15,4.0,0.5,4.43,0.64,2.14,0.25,0.5,2.1,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
1253,Megumi Fujii,Mega Megu,63.0,,113.0,,1974-04-26,2.4,0.42,0.0,1.0,0.0,0.0,0.0,12.0,http://ufcstats.com/fighter-details/fb6c531726447ff3
1254,Kazuyuki Fujita,Ironhead,72.0,,235.0,Orthodox,1970-10-16,1.05,0.49,1.99,0.52,2.78,0.36,0.85,0.6,http://ufcstats.com/fighter-details/b1605ea39fba6af6
1255,Keisuke Fujiwara,,66.0,,139.0,Switch,,0.73,0.44,1.2,0.47,0.0,0.0,0.23,2.5,http://ufcstats.com/fighter-details/ccd58ff71e260ed5
1256,Riki Fukuda,,72.0,73.0,185.0,Southpaw,1981-01-06,4.24,0.43,3.71,0.64,2.17,0.43,0.7000000000000001,0.0,http://ufcstats.com/fighter-details/7c35f869033901ae
1257,Masio Fullen,Lobo,70.0,70.0,145.0,Orthodox,1986-10-06,2.46,0.32,3.5,0.54,0.47,0.33,0.6900000000000001,0.0,http://ufcstats.com/fighter-details/4638cc6479cc0afe
1258,Travis Fulton,The Ironman,72.0,,240.0,Orthodox,1977-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/911fb265462f0d94
1259,Sam Fulton,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1f5f75658551f2d3
1260,Masakatsu Funaki,,72.0,,185.0,Southpaw,1969-03-13,1.82,0.68,2.92,0.35,0.0,0.0,0.0,5.5,http://ufcstats.com/fighter-details/aa3153a9941b4d44
1261,Ricardo Funch,Golden Boy,70.0,74.0,170.0,Southpaw,1980-08-14,2.61,0.65,3.57,0.4,1.24,0.18,0.6,0.0,http://ufcstats.com/fighter-details/e9e1acc96536bb4f
1262,Katsuaki Furuki,,72.0,,168.0,,1980-11-10,0.27,0.1,2.67,0.39,0.0,0.0,0.0,3.0,http://ufcstats.com/fighter-details/c3e2eca94b2320bc
1263,James Gabert,,,,178.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/fcd8b623892b9a10
1264,Gustavo Gabriel,,66.0,,125.0,Orthodox,1994-04-01,4.06,0.65,4.26,0.46,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/fe98f86284a6eeb3
1265,Claudia Gadelha,Claudinha,64.0,63.0,115.0,Orthodox,1988-12-07,3.31,0.41,4.57,0.5700000000000001,3.03,0.42,0.58,0.7,http://ufcstats.com/fighter-details/ec34349e7dffcde7
1266,Alavutdin Gadjiev,,74.0,,185.0,Orthodox,1982-06-23,0.99,0.27,0.99,0.5700000000000001,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/a7a79b8efbceaaac
1267,Magomed Gadzhiyasulov,,74.0,75.0,205.0,Orthodox,1993-11-04,2.89,0.49,1.64,0.62,3.67,0.73,0.61,0.0,http://ufcstats.com/fighter-details/6e344b71421103da
1268,Justin Gaethje,The Highlight,71.0,70.0,155.0,Orthodox,1988-11-14,6.59,0.58,7.18,0.51,0.1,0.14,0.68,0.0,http://ufcstats.com/fighter-details/9e8f6c728eb01124
1269,Sheila Gaff,The German Tank,65.0,,135.0,Orthodox,1989-12-29,1.6,0.5,2.89,0.28,0.0,0.0,0.2,0.0,http://ufcstats.com/fighter-details/837d30395faca41e
1270,Muin Gafurov,Tajik,67.0,68.0,135.0,Orthodox,1996-05-17,2.89,0.45,2.21,0.52,1.47,0.26,0.7000000000000001,0.0,http://ufcstats.com/fighter-details/a54660deb6a8489c
1271,Mitch Gagnon,,65.0,65.0,135.0,Southpaw,1984-10-10,2.76,0.46,2.21,0.61,1.16,0.25,0.65,1.9,http://ufcstats.com/fighter-details/b8592b4a383696cd
1272,Brandon Gaines,,75.0,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
1273,Travis Galbraith,The Gladiator,72.0,,170.0,Orthodox,1981-05-18,2.21,0.4,3.45,0.48,1.33,0.25,0.0,1.3,http://ufcstats.com/fighter-details/06dc1a58663579d2
1274,Dave Galera,Scarecrow,71.0,,135.0,Orthodox,1978-01-12,1.67,0.6900000000000001,0.53,0.33,0.0,0.0,0.14,2.0,http://ufcstats.com/fighter-details/0876d21328cf4a45
1275,Zelg Galesic,Benkei,74.0,,185.0,Orthodox,1979-02-16,4.86,0.62,0.61,0.66,1.3,1.0,0.2,1.3,http://ufcstats.com/fighter-details/8a1b4330c7957961
1276,Mickey Gall,,74.0,74.0,170.0,Switch,1992-01-22,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,http://ufcstats.com/fighter-details/9e50097a89442158
1277,Daniel Gallemore,Big Kansas,77.0,,265.0,,,3.1,0.41,6.0,0.52,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/96706c75a2b14164
1278,Tom Gallicchio,Da Tank,70.0,,170.0,Southpaw,1986-09-23,3.53,0.26,7.07,0.43,1.0,0.11,0.0,0.0,http://ufcstats.com/fighter-details/cc81c92fe2254935
1279,Turrell Galloway,,63.0,,145.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/7e654edcddd71550
1280,Eric Galvan,,,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ad3fdba28a7540cf
1281,Andre Galvao,,67.0,,168.0,Orthodox,1982-09-29,2.34,0.52,1.56,0.58,2.02,0.27,0.0,2.8,http://ufcstats.com/fighter-details/45fe6765c56d8018
1282,Marcos Galvao,Loro,67.0,,135.0,Orthodox,1981-06-23,1.97,0.32,3.86,0.61,2.27,0.28,0.88,1.1,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5
1283,Lucas Gamaza,,,,170.0,,,7.57,0.31,6.99,0.45,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/289a3b69b85da7cd
1284,Joey Gambino,The Raging Warrior,67.0,,145.0,Orthodox,1988-10-26,2.47,0.35,2.53,0.51,0.0,0.0,0.42,0.8,http://ufcstats.com/fighter-details/10559c53de0b950e
1285,Manvel Gamburyan,The Anvil,65.0,67.0,135.0,Orthodox,1981-05-08,2.13,0.41,2.83,0.55,3.26,0.34,0.6900000000000001,0.7,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
1286,Mateusz Gamrot,Gamer,70.0,70.0,155.0,Southpaw,1990-12-11,3.23,0.5,3.22,0.58,5.25,0.35,0.9,0.1,http://ufcstats.com/fighter-details/72db2a14ffa73ece
1287,Shamil Gamzatov,,74.0,76.0,205.0,Orthodox,1990-08-09,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/0d980975001ae3d8
1288,Ariel Gandulla,,71.0,,205.0,Orthodox,1968-05-07,1.95,0.23,2.07,0.72,1.88,0.66,0.0,0.0,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
1289,Ciryl Gane,Bon Gamin,76.0,81.0,245.0,Orthodox,1990-04-12,5.26,0.61,2.23,0.61,0.7,0.25,0.43,0.6,http://ufcstats.com/fighter-details/787bb1f087ccff8a
1290,Sean Gannon,The Cannon,75.0,,265.0,Southpaw,,0.0,0.0,6.38,0.28,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/6d7886b094b471ac
1291,Junye Gao,,,,125.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8b27d25ce0221d60
1292,Eduardo Garagorri,,69.0,70.0,145.0,Orthodox,1989-05-28,3.42,0.51,2.36,0.58,0.48,1.0,0.61,0.0,http://ufcstats.com/fighter-details/7bde387d50829adf
1293,Cody Garbrandt,No Love,68.0,65.0,135.0,Orthodox,1991-07-07,2.98,0.4,3.76,0.6,1.03,0.34,0.8,0.0,http://ufcstats.com/fighter-details/d8c7c61b176e3994
1294,Leonard Garcia,Bad Boy,70.0,68.0,145.0,Orthodox,1979-07-14,2.77,0.24,4.79,0.52,0.3,0.26,0.42,0.5,http://ufcstats.com/fighter-details/917e53fa0adea0d3
1295,Edgar Garcia,,70.0,71.0,170.0,Orthodox,1984-02-22,3.16,0.29,4.23,0.6,2.21,0.5700000000000001,0.5,0.6,http://ufcstats.com/fighter-details/8d49545dadf9b919
1296,Alejandro Garcia,Alex,67.0,,145.0,,,1.22,0.62,1.14,0.65,8.55,0.87,0.66,0.0,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
1297,Alex Garcia,The Dominican Nightmare,69.0,72.0,170.0,Orthodox,1987-07-14,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
1298,Nick Garcia,Nitro,64.0,,125.0,,,0.67,0.25,3.03,0.5,0.0,0.0,0.8300000000000001,5.1,http://ufcstats.com/fighter-details/8a04d94dfcfab159
1299,Steve Garcia,Mean Machine,72.0,75.0,145.0,Southpaw,1992-05-22,5.04,0.56,2.34,0.46,1.17,0.4,0.88,0.6,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
1300,Elias Garcia,,65.0,67.0,125.0,Southpaw,1992-09-13,1.59,0.27,5.05,0.5,0.68,0.14,0.33,1.4,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
1301,Rafa Garcia,Gifted,67.0,70.0,155.0,Orthodox,1994-08-05,4.01,0.43,4.47,0.6,3.21,0.43,0.77,0.2,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
1302,Fernie Garcia,,67.0,67.0,135.0,Orthodox,1992-04-12,2.04,0.34,3.79,0.48,0.28,0.5,0.5,0.6,http://ufcstats.com/fighter-details/9e92e1ca498d7244
1303,Rulon Gardner,,75.0,,265.0,Orthodox,1971-08-16,2.05,0.25,1.45,0.6,0.75,1.0,1.0,0.0,http://ufcstats.com/fighter-details/4f7e290e71d60f87
1304,David Gardner,,71.0,,155.0,Orthodox,1977-05-17,0.17,1.0,0.34,0.0,0.0,0.0,0.66,0.0,http://ufcstats.com/fighter-details/70167689d6a01793
1305,Pablo Garza,The Scarecrow,73.0,73.0,145.0,Orthodox,1983-09-16,3.37,0.44,2.7,0.5,0.94,0.25,0.15,1.3,http://ufcstats.com/fighter-details/8e5bfd4e82352340
1306,Azamat Gashimov,,66.0,,125.0,Orthodox,1990-04-07,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
1307,Brian Gassaway,,73.0,,170.0,Orthodox,1972-08-07,0.34,0.26,3.65,0.44,0.0,0.0,0.42,0.0,http://ufcstats.com/fighter-details/e4770d5ed44a3970
1308,Kelvin Gastelum,,69.0,71.0,185.0,Southpaw,1991-10-24,3.74,0.42,3.48,0.5700000000000001,1.1,0.34,0.59,0.1,http://ufcstats.com/fighter-details/8c0580d4fff106c1
1309,Willie Gates,,68.0,72.0,125.0,Orthodox,1987-01-21,1.8,0.38,4.28,0.38,0.0,0.0,0.67,0.4,http://ufcstats.com/fighter-details/6ded9184b2284645
1310,Melissa Gatto,,65.0,69.0,135.0,Orthodox,1996-05-02,3.78,0.49,2.84,0.54,1.47,0.28,0.63,0.5,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
1311,Sean Gauci,,65.0,64.0,125.0,Switch,1996-10-07,5.07,0.59,5.8,0.68,4.0,0.44,1.0,0.0,http://ufcstats.com/fighter-details/d758f272d94f5866
1312,Louis Gaudinot,Goodnight,63.0,63.0,125.0,Orthodox,1984-08-28,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,http://ufcstats.com/fighter-details/b72a60a0cadff408
1313,Ateba Gautier,The Silent Assassin,76.0,81.0,185.0,Switch,2002-04-10,6.06,0.64,2.23,0.51,0.0,0.0,0.9,0.0,http://ufcstats.com/fighter-details/2f815ed5f8278ba6
1314,Manuel Gaxhja,,68.0,,155.0,Switch,1997-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/618643d0d5c0631d
1315,Shamil Gaziev,,76.0,78.0,265.0,Orthodox,1990-02-10,2.57,0.48,3.87,0.44,0.96,0.3,0.8300000000000001,0.3,http://ufcstats.com/fighter-details/6747ccd6d1acd266
1316,Charlene Gellner,Princess,62.0,,125.0,,,2.01,0.42,3.24,0.43,0.0,0.0,0.0,1.7,http://ufcstats.com/fighter-details/effd0b70e6749ab2
1317,Chad George,Savage,66.0,68.0,135.0,Southpaw,1982-04-30,1.26,0.5,1.11,0.65,3.08,0.46,0.0,1.3,http://ufcstats.com/fighter-details/14e797332ea32cdb
1318,Paul Georgieff,,74.0,,170.0,Orthodox,1982-09-22,2.55,0.4,2.34,0.35,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
1319,Brian Geraghty,Duke,67.0,,155.0,Orthodox,1980-11-04,0.47,0.25,9.77,0.36,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/15edcf67ccf5be84
1320,Derek Getzel,The Pretzel,72.0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/42883268854b78be
1321,Karine Gevorgyan,The Princess,64.0,63.0,125.0,,1989-03-09,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2db0c114414d4f06
1322,Yanis Ghemmouri,The Desert Warrior,69.0,69.0,135.0,Orthodox,1995-01-24,2.29,0.38,5.14,0.35,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
1323,Darrel Gholar,,68.0,,194.0,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a24e080000fa7a35
1324,Tiki Ghosn,,70.0,,170.0,Orthodox,1977-02-09,2.78,0.46,2.94,0.58,0.41,0.5,0.61,0.0,http://ufcstats.com/fighter-details/cb6783c39c01d896
1325,Christos Giagos,The Spartan,70.0,71.0,155.0,Orthodox,1990-01-23,3.03,0.41,3.21,0.5,2.84,0.36,0.52,0.4,http://ufcstats.com/fighter-details/de45aaae23dfa392
1326,Joe Giannetti,,72.0,74.0,155.0,Southpaw,1995-07-05,1.93,0.38,2.8,0.4,1.0,0.16,0.0,0.0,http://ufcstats.com/fighter-details/946db8a378903cc3
1327,Nick Gibbons,,70.0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/96a221341035b701
1328,James Giboo,,71.0,,170.0,Orthodox,1978-01-06,1.2,0.27,7.08,0.39,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/f74e037b97917027
1329,Lance Gibson,Fearless,69.0,,185.0,Orthodox,1970-11-20,1.21,0.75,6.44,0.2,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/63eedfcc73071d41
1330,Lee Gibson,Lethal,67.0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/69db199087a1a792
1331,Cody Gibson,The Renegade,70.0,71.0,135.0,Orthodox,1987-09-11,3.61,0.45,3.18,0.5700000000000001,2.13,0.37,0.6900000000000001,0.6,http://ufcstats.com/fighter-details/700a674c042b7a96
1332,Chase Gibson,El Guero,70.0,72.0,155.0,Orthodox,1990-02-07,3.13,0.54,6.4,0.52,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/09439946214993bc
1333,Kenny Giddens,,71.0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/db8b800176d26f6e
1334,Thomas Gifford,The Young Lion,73.0,75.0,155.0,Orthodox,1992-07-26,3.97,0.37,6.45,0.37,0.5,0.33,0.33,0.0,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
1335,Joseph Gigliotti,Capo,71.0,,185.0,Orthodox,1993-08-13,1.04,0.39,2.92,0.45,1.56,1.0,0.5,0.8,http://ufcstats.com/fighter-details/83825fad27ab3581
1336,Joey Gilbert,,71.0,,155.0,Orthodox,1976-06-05,0.61,0.42,4.44,0.31,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
1337,Trevin Giles,,72.0,74.0,170.0,Orthodox,1992-08-06,3.17,0.54,2.39,0.58,1.07,0.5,0.72,0.3,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
1338,Kultar Gill,Black Mamba,72.0,,154.0,Orthodox,1979-03-24,1.14,0.5,0.4,0.41,1.71,0.66,0.38,0.0,http://ufcstats.com/fighter-details/42c96a9c4802e2e1
1339,Jesse Gillespie,,,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/160b931119c1bf91
1340,Gregor Gillespie,The Gift,67.0,71.0,155.0,Orthodox,1986-11-13,3.74,0.52,2.3,0.5700000000000001,6.86,0.48,1.0,0.8,http://ufcstats.com/fighter-details/84ff027394f7e470
1341,Jason Gilliam,,72.0,,170.0,Orthodox,,0.79,0.33,3.14,0.42,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/91720876db0ee468
1342,Micheal Gillmore,The Gentleman,71.0,72.0,170.0,Orthodox,1987-03-28,2.04,0.5700000000000001,3.02,0.43,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/ce175eaafe867d1f
1343,Krishaun Gilmore,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1
1344,Alex Gilpin,,67.0,,145.0,Orthodox,1992-03-26,6.8,0.54,12.29,0.42,2.17,0.25,0.0,2.2,http://ufcstats.com/fighter-details/762c69860eef65d8
1345,Bob Gilstrap,,75.0,,200.0,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/c96518b7f6881004
1346,Eperaim Ginting,The Wolfman,64.0,64.0,135.0,Orthodox,1995-11-30,0.0,0.0,0.0,1.0,15.52,1.0,0.0,0.0,http://ufcstats.com/fighter-details/bad8ed7d714f1493
1347,Demetrius Gioulacos,,71.0,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a58114c6dd0add64
1348,Billy Giovanella,Wolverine,68.0,,125.0,,1985-08-20,1.27,0.4,2.02,0.52,0.87,0.12,1.0,1.7,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
1349,He-Man Gipson,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/3e03cec9767d37e6
1350,Israel Giron,El Rojo,68.0,,155.0,,1974-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/4b4f6abdce986be6
1351,Brandon Girtz,Cold Roll,67.0,,155.0,,1985-03-06,2.5,0.6,1.92,0.47,5.76,1.0,1.0,0.0,http://ufcstats.com/fighter-details/81f1810f72df8f25
1352,Jason Glaza,,72.0,,230.0,,,4.34,0.54,0.43,0.4,4.34,1.0,0.0,4.3,http://ufcstats.com/fighter-details/fda067e842b07466
1353,Mike Glenn,,,,205.0,,1977-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ed133185689088b3
1354,Ricky Glenn,The Gladiator,72.0,70.0,170.0,Southpaw,1989-04-12,3.79,0.42,4.3,0.51,0.72,0.13,0.6900000000000001,0.4,http://ufcstats.com/fighter-details/814ff3018127e8fc
1355,Mark Godbeer,The Hand Of,76.0,77.0,240.0,Orthodox,1983-11-22,3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
1356,Clint Godfrey,,66.0,,135.0,Southpaw,1982-10-21,0.57,0.31,0.96,0.65,0.85,0.25,0.5,0.0,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc
1357,Loopy Godinez,,62.0,61.0,115.0,Orthodox,1993-09-06,4.28,0.48,3.87,0.61,3.12,0.47,0.81,0.9,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
1358,Jason Godsey,,74.0,,230.0,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
1359,Allan Goes,,72.0,,205.0,Orthodox,1971-04-20,0.64,0.52,1.35,0.41,1.75,0.4,0.0,2.6,http://ufcstats.com/fighter-details/e62b36885ecdac27
1360,Billy Ray Goff,,70.0,72.0,170.0,Switch,1998-06-18,8.56,0.46,5.71,0.59,2.01,0.17,1.0,0.0,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
1361,Amiran Gogoladze,,73.0,74.0,170.0,Switch,1997-12-09,1.64,0.66,0.82,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/5d1636b6c1688502
1362,Jonny Goh,,71.0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/e86af30738a5452a
1363,Hannah Goldy,24K,64.0,61.0,115.0,Orthodox,1992-05-18,5.19,0.47,4.67,0.5,0.66,0.12,0.54,0.2,http://ufcstats.com/fighter-details/26e3f3928b1891d9
1364,Marcelo Golm,,75.0,75.0,249.0,Orthodox,1992-09-15,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,http://ufcstats.com/fighter-details/ac29d508d78384c9
1365,Denise Gomes,Dee,62.0,63.0,115.0,Orthodox,1999-12-30,4.55,0.5,3.11,0.51,0.72,0.25,0.67,0.9,http://ufcstats.com/fighter-details/cffb87059e645bd1
1366,Sergio Gomez,,66.0,,155.0,Orthodox,1982-04-29,1.5,0.42,1.16,0.56,2.57,0.66,0.31,0.0,http://ufcstats.com/fighter-details/af1e5c64b8663aa0
1367,Frank Gomez,,70.0,67.0,135.0,Orthodox,1986-03-31,1.52,0.48,0.79,0.66,1.14,0.6,0.7000000000000001,0.8,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6
1368,Alan Gomez,,,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/0a66de3a797cf73a
1369,David Gomez,,,,155.0,,1983-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/489413d3be819647
1370,Ulysses Gomez,Useless,66.0,,125.0,Orthodox,1983-05-25,2.72,0.25,3.57,0.68,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1e35aa8955794580
1371,Joey Gomez,KO King,70.0,73.0,135.0,Orthodox,1986-07-21,2.44,0.28,4.46,0.55,0.62,1.0,0.5,0.0,http://ufcstats.com/fighter-details/0778f94eb5d588a5
1372,Luis Gomez,Tiger Junior,67.0,68.0,145.0,Orthodox,1995-01-28,1.57,0.33,4.03,0.55,4.48,0.5,0.33,0.0,http://ufcstats.com/fighter-details/513e84bfe65ff509
1373,Joey Gomez,,70.0,71.0,155.0,Orthodox,1989-08-29,3.73,0.49,3.33,0.5,2.0,0.28,0.0,0.0,http://ufcstats.com/fighter-details/3a28e1e641366308
1374,Edson Gomez,,68.0,69.0,170.0,Switch,1991-02-23,2.66,0.32,8.78,0.45,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/e90f4291f93708e6
1375,Silvana Gomez Juarez,La Malvada,63.0,65.0,115.0,Orthodox,1984-12-06,4.26,0.32,4.04,0.61,0.0,0.0,0.3,0.0,http://ufcstats.com/fighter-details/b4880ef2f838d4e1
1376,Takanori Gomi,The Fireball Kid,67.0,70.0,155.0,Southpaw,1978-09-22,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,http://ufcstats.com/fighter-details/3be081c29bf734d9
1377,William Gomis,Jaguar,72.0,73.0,145.0,Southpaw,1997-06-13,3.53,0.51,2.86,0.6,0.62,0.27,0.73,0.4,http://ufcstats.com/fighter-details/e1d40e8782d80bc2
1378,Akihiro Gono,,67.0,68.0,170.0,Switch,1974-10-07,2.18,0.48,2.67,0.63,1.01,0.84,0.46,0.5,http://ufcstats.com/fighter-details/b2acebbef8da14ea
1379,Gabriel Gonzaga,Napao,74.0,76.0,242.0,Orthodox,1979-05-18,2.12,0.45,2.94,0.5700000000000001,2.8,0.39,0.66,1.1,http://ufcstats.com/fighter-details/270b89c00ef0c55c
1380,Justin Gonzales,J-Train,69.0,72.0,145.0,Orthodox,1991-04-28,6.67,0.8,0.87,0.43,14.0,0.73,1.0,0.0,http://ufcstats.com/fighter-details/94535f76f43b466a
1381,Fernando Gonzalez,The Menifee Maniac,69.0,68.0,170.0,Southpaw,1983-09-15,4.47,0.47,4.03,0.65,0.86,0.33,0.43,1.4,http://ufcstats.com/fighter-details/be5aab761c40ef35
1382,Nick Gonzalez,The Ghost,66.0,,155.0,Orthodox,1981-03-03,0.59,0.2,2.35,0.33,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/28d8638ea0a71908
1383,Fabian Gonzalez,,70.0,,135.0,,,3.9,0.48,4.39,0.51,0.0,0.0,0.66,0.0,http://ufcstats.com/fighter-details/69c071bc2621e8b0
1384,Lewis Gonzalez,Lethal,70.0,,170.0,Orthodox,1987-09-19,1.4,0.37,1.87,0.41,2.0,0.33,0.62,0.0,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
1385,Jason Gonzalez,Nicoya,74.0,74.0,155.0,Southpaw,1990-02-28,3.06,0.39,3.13,0.58,0.0,0.0,0.3,1.0,http://ufcstats.com/fighter-details/e45cfa47f504033a
1386,Pearl Gonzalez,,64.0,,115.0,Orthodox,1986-08-12,2.23,0.37,4.07,0.5700000000000001,1.04,0.11,0.0,0.5,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
1387,Jorge Gonzalez,Street,74.0,76.0,205.0,Orthodox,1984-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ff175a137b395e2b
1388,Mikey Gonzalez,Rolls,71.0,74.0,155.0,Orthodox,1985-08-13,0.91,0.16,14.55,0.11,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/de47c33e48b0ce38
1389,Erick Gonzalez,The Ghost Pepper,71.0,75.0,155.0,Orthodox,1992-01-20,2.4,0.36,8.08,0.4,6.0,0.55,0.5,0.0,http://ufcstats.com/fighter-details/a2ccf35a88346a91
1390,Jennifer Gonzalez,Jefa,62.0,,125.0,,1986-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/4f1a48f4e6ffb007
1391,Kier Gooch,,,,155.0,,1986-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1bda4867f1baceac
1392,Lyman Good,Cyborg,72.0,74.0,170.0,Orthodox,1985-05-26,5.34,0.48,4.01,0.63,0.27,1.0,0.75,0.0,http://ufcstats.com/fighter-details/4e0692ad070976e4
